Chartmetric ID,Artist,Country,Region,Continent,Pronouns,Solo/Group,Associated Labels,Label Category,Genres,Moods,Activities,Chartmetric Score,Chartmetric Rank,Career Stage,Recent Momentum,TikTok Followers,TikTok Likes,TikTok Engagement Rate,TikTok Posts,TikTok Views,Pandora Monthly Listeners,Pandora Streams,Pandora Artist Stations,Shazams,Line Music Artist Likes,Line Music Likes,Line Music Video Views,Line Music Streams,Melon Fans,Melon Video Likes,Melon Video Views,Spotify Followers,Spotify Monthly Listeners,Spotify Conversion Rate,Spotify Reach / Followers Ratio,Spotify Popularity,Spotify Playlist Reach,Spotify Playlist Count,YouTube Channel Subscribers,YouTube Channel Views,YouTube Daily Video Views,YouTube Monthly Audience,YouTube Engagement Rate,YouTube Playlist Count,Deezer Fans,Deezer Playlist Count,Deezer Playlist Reach,SoundCloud Followers,SoundCloud Streams,Apple Music Playlist Count,Amazon Music Playlist Count,Instagram Followers,Instagram Engagement Rate,Radio Spins,SiriusXM Spins,Facebook Followers,Facebook Talks,Snapchat Followers,X Followers,X Post Count,Wikipedia Views,Bandsintown Followers,Songkick Fans,Boomplay Streams,Boomplay Favorites,Genius Views,Twitch Followers,Audience Age,Audience Gender,Spotify Links
4372327,Apogean,United States,North America,North America,,Group,Unknown Label,,"Metal,Death Metal,Rock","Chill,Calm,Experimental",Yoga,14.02510032,842679,Developing,Slowing,,,,,,,,,235,,,,,,,,5459,2844,1.91948,11.51x,14,62828,723,,,,,,,148,,,,,,,,,12,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4Wl6PA1ABnzNQMnZd5cOOd
11584070,Heteromorphic Zoo,,,,They/Them,,Great Tomb Productions,,"Deathcore,Progressive Metal,Metalcore","Heavy,Aggressive,Dystopian,Intense","Melodic,Workout,Guitar,Noise",13.96709017,845249,Developing,Cooling,,,,,,,,,1297,,,,,,,,3208,2887,1.111188,28.14x,12,90269,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6yPAqoIMCfvAVMsDsWyNbp
4150425,In Your Grave,,,,,Group,Unknown Label,,"Deathcore,Progressive Metal,Metalcore",,,13.93975,846385,Developing,Slowing,,,,9,34388,,,,1031,,,,,,,,2834,3315,0.854902,84.74x,14,240154,566,5760,1478391,,,,,48,,,1,,,,5248,,2,,,,,,,,,277,,,,,,,https://open.spotify.com/artist/2MlBpNoRy5QXHOpBioVqVP
834583,Jose Halftime,Australia,Oceania,Oceania,He/Him,,Unknown Label,,"Australian Hip-Hop/Rap,Alternative Hip-Hop,Hip-Hop/Rap","Chill,Family,Fun,Powerful,Reminiscing","Coffee,Driving",13.93791128,846445,Developing,Cooling,,,,,,,,,2476,,,,,,,,1505,3603,0.417707,46.81x,17,70446,719,,,,,,,7,,,,,,,,,85,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2xx1Fyt9ffNw36ragh8pBa
3565211,The Tale Untold,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Progressive Metal,Death Metal",,,13.93656956,846511,Developing,Steady,,,,9,289858,,,,2916,,,,,,,,6549,3826,1.711709,54.03x,10,353850,675,,,,,,,138,,,,,,,,,199,,,,,,,,,,,,,,,,https://open.spotify.com/artist/13g9FHhXm2Tn3fR7KOallY
11682069,Deathpair,,,,,,Unknown Label,,"Deathcore,Progressive Metal,Metal",Jealous,,13.91764013,847304,Developing,Steady,,,,,,,,,272,,,,,,,,3871,2235,1.731991,6.04x,15,23381,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4UQJftLBUSFRZodTYKnPTw
1617069,Vexatious,United States,North America,North America,,Group,Unknown Label,,"Alternative Rock,Pop Punk,Deathcore",,,13.91063655,847624,Developing,Steady,,,,2,472,,,,751,,,,,,,,1884,3384,0.556738,58.27x,13,109786,485,,,,,,,40,,,,,,,,,,,,,,,,,,166,,,,,,,https://open.spotify.com/artist/2kavKsoT7WFOLNr3HFUPgG
9946553,Glaciers,,,,,,Unknown Label,,"Death Metal,Deathcore,Metalcore",,,13.85340249,850108,Developing,Steady,,,,,,,,,199,,,,,,,,3355,3221,1.041602,18.96x,16,63605,468,,,,,,,,,,,,,,,,,,,,,,,,,1160,,,,,,,https://open.spotify.com/artist/0aABno6V0bgVXTzADSeUYv
1381937,Played by Kings,United States,North America,North America,,Group,Unknown Label,,"Progressive Rock,Metal,Rock",,,13.81824038,851651,Developing,Cooling,,,,13,43051,,,,257,,,,,,,,3242,3647,0.88895,92.42x,13,299639,839,,,,,,,9,,,,,,,,,,,,,,,,,,483,,,,,,,https://open.spotify.com/artist/07xAFRpiGACPLiyanE6OXW
11919002,CRUCIFICTION,United States,North America,North America,,Group,RISE,,"Death Metal,Metalcore,Deathcore","Heavy,Intense,Dystopian,Aggressive,Violent,Angry","Melodic,Summer,Workout",13.80168446,852563,Developing,Steady,,,,54,,6,4799,20,591,,,,,,,,5132,3107,1.651754,17.93x,12,92005,965,,,,,,,106,,,,,1,,,,2,,1200,0,,490,294,,1349,,,,,,,,https://open.spotify.com/artist/1yf1dC29po0p4GRKzrcxGS
566736,Blazing Eternity,United States,North America,North America,,Group,Unknown Label,,"Metal,Rock,US Metal",,,13.77487933,853764,Developing,Cooling,,,,,,,65,,963,,,,,,,,3301,3546,0.930908,14.84x,16,49001,728,233,38012,,,,,197,,,,,,,,,9,,,,,,,,425,431,,,,,,,https://open.spotify.com/artist/5wlJrskVtFPmIclT5vd9gF
6830843,Who They Fear,United States,North America,North America,They/Them,,Unknown Label,,"Death Metal,Deathcore,Progressive Metal",,,13.77468119,853768,Developing,Steady,,,,,,,14,,379,,,,,,,,2136,2434,0.877568,32.02x,13,68397,476,,,,,,,47,,,,,,,,,,,,,,,,,,160,,,,,,,https://open.spotify.com/artist/6v4tmKaFpasiRSLDxmwrle
4209622,Dishonor,Germany,Western Europe,Europe,,Group,Unknown Label,,"Deathcore,Progressive Metal,Metalcore",,,13.71334561,856528,Developing,Growth,,,,,,,,,176,,,,,,,,1690,2896,0.583564,103.07x,14,174181,165,,,,,,,20,,,,,,,,,,,,,,,,,,93,,,,,,,https://open.spotify.com/artist/3p4nWpSdFZrDdA6lK6nQSY
9131706,Friendly Jvck,,,,He/Him,,Unknown Label,,"Dark Trap,Progressive Rock,Deathcore","Catchy,Chill,Fighting,Happy,Friendly,Raw",Workout,13.6837687,857813,Developing,Cooling,,,,,,,,,1804,,,,,,,,2292,3753,0.610711,136.98x,12,313951,1036,,,,,,,30,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6rfq3fvUgT8mCyP1NL4H0n
1452031,Old Wharf,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Hardcore,Beatdown","Heavy,Aggressive",Melodic,13.67185379,858347,Developing,Slowing,,,,2,2480,,,,782,,,,,,,,4955,1972,2.512677,32.03x,8,158696,1914,,,,,,,104,,,,,1,,,,2,,,,,,,,,661,,,,,,,https://open.spotify.com/artist/0VKGJBAmsWIfgP7XeN1SEi
10829268,The Chug Project,,,,,,Unknown Label,,"Metal,Rock,Progressive Rock",,,13.63800303,859959,Developing,Steady,,,,,,,,,1614,,,,,,,,6742,2312,2.91609,0.7x,17,4737,380,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4mPmcOGfP5R1pIhMRvLu0D
3751367,Dessiderium,,,,,,Unknown Label,,"Deathcore,Metal,Rock",,,13.57712853,862832,Developing,Cooling,,,,1,4679,,,,267,,,,,,,,4875,2176,2.240349,6.02x,16,29367,630,,,,,,,197,,,,,,,,,16,,,,,,,,,411,,,,,,,https://open.spotify.com/artist/1pwkOqY72tFaGnjdnRU7gv
3986510,Inhuman Architects,Portugal,Southern Europe,Europe,,Group,Unknown Label,,"Deathcore,Metalcore,Portuguese Metal",,,13.56711321,863310,Developing,Steady,,,,7,1108,,,,383,,,,,,,,3088,2965,1.041484,14.72x,12,45461,685,,,,,,,92,,,,,,,,,16,,,,,,,,,195,,,,,,,https://open.spotify.com/artist/1BEvNWHnWQQ7HbhSV6LckY
246954,Terminal Nation,United States,North America,North America,,,Unknown Label,,"Goregrind,Hardcore,Beatdown","Heavy,Dark,Fun",Workout,13.56627458,863366,Developing,Cooling,,,,71,11471,4,4056,30,749,,,,,,,,8453,1925,4.391169,13.67x,11,115579,1490,,,,,,,303,,,,,,,,,13,86,,,,,,,,,,,,,,,https://open.spotify.com/artist/10jLinCe6zTTr0ZpSIsx96
13281919,SAKURA,,,,,,Unknown Label,,"Alternative Rock,Pop Punk,Progressive Rock",,,13.48558405,867016,Developing,Cooling,,,,,,6,325,30,1558,,,,,,,,1663,3488,0.476778,84.25x,12,140105,406,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/54Ue9wxRtRQFYcys8fe3ZV
3662024,Tombstoner,United States,North America,North America,,Group,Redefining Darkness Records,,"Death Metal,US Metal,Groove Metal",,,13.43045108,869746,Developing,Slowing,,,,7,3984,26,45904,46,312,,,,,,,,6969,2914,2.391558,15.02x,12,104692,862,555,87045,,,,,187,,,41,,,,,,15,,2500,15,,,,,1162,725,,,,,,,https://open.spotify.com/artist/7KUS3fnZ8nHy2tVE1uU00O
3451079,Carl Wheezer,United States,North America,North America,,,Unknown Label,,"Game-Pop,R&B/Soul,Hip-Hop/Rap","Fun,Humorous,Energetic,Hype",,13.4295655,869774,Developing,Steady,,,,132,109215,,,,925,,,,,,,,7232,1274,5.676609,5.25x,10,37981,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5xMqzmvCCb86xN3ddVTDn3
4259260,NYC SHOOTOUT,United States,North America,North America,,,Unknown Label,,"Hardcore,Beatdown,US Rock",,,13.36692543,872907,Developing,Steady,,,,1637,9875185,,,,223,,,,,,,,2364,1991,1.187343,24.32x,15,57491,515,,,,,,,21,,,,,,,,,,1,,,,,,,,,,,,,,,https://open.spotify.com/artist/1i0Db49bKfKJoWv1hkMyIM
1696528,Human Instrumentality Project,Australia,Oceania,Oceania,,Group,Unknown Label,,"Deathcore,Dance,Electronic",,,13.32596102,874799,Developing,Slowing,,,,1,5161,,,,946,,,,,,,,8497,933,9.107181,10.87x,8,92402,736,,,,,,,63,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2hZUJRUibhLFm2e5iW01G2
1346203,Street to the Ocean,Austria,Western Europe,Europe,,Group,Unknown Label,,"Deathcore,Death Metal,Progressive Metal",,,13.32124781,875033,Developing,Slowing,,,,,,,,,720,,,,,,,,4015,2398,1.674312,27.07x,11,108701,868,,,,,,,132,,,,,,,,,4,,,,,,,,,444,,,,,,,https://open.spotify.com/artist/2cA2B6WerdApxrqocBtvMQ
10055678,Mom Body,United States,North America,North America,,,Unknown Label,,"Goregrind,US Metal",,,13.30053449,876064,Developing,Cooling,,,,1,1364,,,,136,,,,,,,,5617,1102,5.097096,11.89x,8,66761,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6ixSMM0L2oeisMQAKxe36i
4139453,麥琪麥琪 MakeMake,,,,They/Them,,Unknown Label,,"Chinese Hip-Hop,Chinese R&B/Soul,Chinese Indie","Heavy,Free",Guitar,13.19043399,881356,Developing,Steady,,,,,,,,,313,,,,,,,,5852,1419,4.124031,5.54x,9,32426,402,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5DlnA3fCaF6p4KZuhBHgLN
11714202,BVCK BEND,,,,,,Unknown Label,,"Deathcore,Progressive Metal,Metal",,,13.16067026,882792,Developing,Cooling,,,,,,6,716,20,1425,,,,,,,,1707,2924,0.583789,15.46x,10,26382,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0W4hHxZwuN3dO56O1znI5t
12594881,Provenance,,,,,,,,"Death Metal,Metalcore",,,13.15019834,883448,Developing,Steady,,,,,,,,,119,,,,,,,,409,675,0.605926,77.38x,4,31647,63,25,223,,,,,32,,,,,,,1624,,,,1500,1217,,,,,,,,,,,,,https://open.spotify.com/artist/4Wtl55fm6rIsJ3db1o7HGg
965997,Inimical Drive,United States,North America,North America,,,CB Entertainment,,"Dance,Electronic,Progressive Rock","Angry,Heavy,Aggressive,Energetic,Rebellious",Workout,13.13253797,884305,Developing,Cooling,,,,9,2962,10,2875,51,12987,,,,,,,,3464,4434,0.781236,16.96x,13,58765,538,,,,,,,79,,,,,,,,,249,4,,,,,,,,296,,,,,,,https://open.spotify.com/artist/5sonzPrYbTzF9ehyQaBKkj
11769974,Nouri Yetgin,,,,,,Unknown Label,,"Deathcore,Metalcore","Heavy,Aggressive,Dark,Intense","Noise,Workout",12.8778036,897458,Developing,Steady,,,,,,,,,400,,,,,,,,1391,2635,0.527894,34.7x,8,48262,1084,,,,,,,21,,,,,,,,,4,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4QWhRZYvNeYXSBkfW9hCap
9471940,Vapid Soul,United States,North America,North America,,Group,Vapid Soul,,"Deathcore,Progressive Metal,Death Metal","Aggressive,Angry,Heavy,Intense",,12.84715133,899010,Developing,Slowing,,,,,,,,,787,,,,,,,,2101,1841,1.141228,22.76x,8,47829,836,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,https://open.spotify.com/artist/7kIjHc6jSwTdfG49g2VMN9
10736932,Mirabi Frame,,,,They/Them,,Unknown Label,,"Post-Hardcore,Death Metal,Progressive Rock","Emotional,Dynamic,Intense,Melancholic","Dancy,Focus,Gaming",12.84092581,899384,Developing,Slowing,,,,2,822,,,,419,,,,,,,,1567,3438,0.455788,4.29x,12,6722,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3JnHTeBoA42hEQtEpScYt2
11933541,Unholy Orpheus,,,,,,Unknown Label,,"Rock,Metal,Dance",,,12.8200175,900399,Developing,Steady,,,,,,,,,256,,,,,,,,2527,2462,1.026401,4.2x,17,10603,214,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4c4bGsakt9QNeXKCbWMQ2u
3767420,ZOMBIESHARK!,United States,North America,North America,He/Him,,Unknown Label,,"Death Metal,Goregrind,Rock","Emotional,Heavy,Experimental,Nostalgic",Noise,12.64874509,909623,Developing,Cooling,,,,7,28486,,7,,940,,,,,,,,4980,1403,3.549537,36.68x,11,182642,1284,,,,,,,107,,,,,,,,,30,,,,,,,,,854,,,,,,,https://open.spotify.com/artist/18K9AAgJqUVkquLVd6PJc7
8463660,DVST,Germany,Western Europe,Europe,,Group,Easthaven Records,,"Deathcore,Progressive Metal,Death Metal","Heavy,Dark,Loving,Emotional,Angry,Free,Motivational,Raw","Workout,Melodic,Ambient,Driving,Gaming,Working",12.61406527,911238,Developing,Slowing,339,8070,190.9091,,,,,,172,,,,,,,,2014,1763,1.142371,30.44x,7,61316,1280,51,2730,,,,,,,,,,,,925,6.9149,1,,250,0,,,,,,,,,,,13-17: 3.1%%; 18-24: 28.9%%; 25-34: 50.9%%; 35-44: 15.5%%; 45-64: 1.6%%,F: 24.4%; M: 75.6%,https://open.spotify.com/artist/1GpdZlbeeei84hTfbPHCTv
11062024,Stenched,,,,,,Unknown Label,,Death Metal,,,12.57224818,913203,Developing,Slowing,,,,,,,,,,,,,,,,,1874,1711,1.095266,2.35x,11,4408,212,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0D8H7XwaPa1sHEEeRzbnSX
13051339,Retromorphosis,,,,,,Unknown Label,,Death Metal,,,12.5278548,915245,Developing,Cooling,,,,,,2,1211,4,186,,,,,,,,5730,2619,2.187858,12.67x,16,72590,354,,,,,,,228,,,,,,,,,35,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0fBVXSuBO4MlVPMmugfW7L
3835605,Decaying Purity,Türkiye,Middle East,Asia,,,Unknown Label,,"Deathcore,Death Metal,Metal",,,12.52534129,915373,Developing,Slowing,,,,,,,,,72,,,,,,,,1379,802,1.719451,140.48x,5,193726,401,,,,,,,2158,,,,,,,,,2,,,,,,,,,,,,,,,,"https://open.spotify.com/artist/6V31AyFVYvmGoDo5HQ6b6j, https://open.spotify.com/artist/67Y2W5o4tTiCDPUATGiCNO"
866644,TORCH IT,Germany,Western Europe,Europe,,Group,Unknown Label,,"Hardcore,Beatdown,Drill",,,12.5174632,915788,Developing,Steady,,,,,,,,,1062,,,,,,,,2249,920,2.444565,9.39x,14,21125,607,,,,,,,88,,,,,,,,,,,,,,,,,,178,,,,,,,https://open.spotify.com/artist/1yhWlmuvAoFverferhdCeh
11870001,Shingeki no Awake,,,,,,Unknown Label,,"Dance,Electronic,Visual Kei",,,12.41448253,920901,Developing,Slowing,,,,,,,,,,,,,,,,,4025,1384,2.908237,11.83x,9,47602,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1TjiODRCGIyAJDSUeKJs2B
839506,Skeleton Pit,,,,They/Them,,Unknown Label,,"Rock,Metal,Thrash",,,12.39553108,921791,Developing,Slowing,,,,10,7268,1,9466,69,431,,,,,,,,8237,2505,3.288224,10.36x,13,85295,935,,,,,,1,398,,,,,,,,,7,,,,,,,,,536,,0,,,,,https://open.spotify.com/artist/3e5jm2rnXJcBQY06h5Rdut
11453387,VIOLENT NATURE,,,,,,Unknown Label,,"Goregrind,Hardcore,Beatdown","Aggressive,Violent,Angry,Chaotic,Energizing,Frenetic,Intense","Noise,Focus,Meditation,Workout",12.37528533,922750,Developing,Slowing,,,,,,,,,37,,,,,,,,1949,1886,1.033404,7.79x,12,15187,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6Ks4Mpy6HzIPNDdNGHm6T3
10742956,Uncircle,,,,,,Unknown Label,,"Alternative Rock,Progressive Rock,Deathcore","Uplifting,Energetic,Motivational,Feel-good,Hopeful","Driving,Summer",12.3631417,923311,Developing,Slowing,,,,,,,,,37,,,,,,,,2288,4057,0.563964,28.38x,13,64934,539,,,,,,,44,,,,,,,,,5,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2CCsQ7SQELcfwENdswNLyC
3702791,ギャロ,,,,,,Unknown Label,,"Anime,Dance,Electronic",,,12.34541329,924164,Developing,Slowing,,,,,,,,,1024,,,,,,,,3006,2390,1.257741,7.37x,14,22164,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/107t9HCBt6qBgN6i5gDniR
5563827,Splinters.,United States,North America,North America,They/Them,,Unknown Label,,"Post-Hardcore,Deathcore,Progressive Metal",,,12.13784806,934688,Developing,Cooling,,,,,,,,,1422,,,,,,,,3871,2701,1.433173,19.71x,8,76316,778,,,,,,,38,,,,,1,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7d9DV6xt5SZR7632oUrtvu
11256874,Eschalon,,,,They/Them,,Eschalon,,"Post-Hardcore,Progressive Rock,Deathcore",,,12.07302909,937735,Developing,Steady,1576,18600,,,,2,3667,,1956,,,,,,,,3936,2357,1.669919,12.13x,9,47747,701,5440,731400,,,,,92,,,20,,,,7809,,7,,,,,,,,,382,,,,,,,https://open.spotify.com/artist/1jl0oWAKZ8BNB7Z8bnG7aZ
759154,Texas Toast Chainsaw Massacre,United States,North America,North America,They/Them,,Unknown Label,,"Death Metal,Alternative,Rock",,,12.02959033,939965,Developing,Slowing,,,,1,194,1,59,97,1042,,,,,,,,4775,2644,1.805976,9.16x,14,43731,536,,,,,,,,,,,,,,,,6,,,,,,,,,576,,,,,,,https://open.spotify.com/artist/3iPhS5RVBVfuEAe95xw8nl
12672506,Chaos Must Bow,,,,,,Unknown Label,,"Progressive Rock,Hardcore,Beatdown",,,11.98169201,942268,Developing,Slowing,,,,,,,,,117,,,,,,,,1368,2446,0.55928,71.93x,12,98403,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1ZcfyGwv6tsXg5mrxbQ3Oa
3570592,His Kingdom Suffers,United States,North America,North America,He/Him,Solo Artist,Unknown Label,,"Deathcore,Progressive Metal,Christian",,,11.82409891,950311,Developing,Steady,,,,,,,,,91,,,,,,,,1743,2503,0.696364,52.78x,12,92000,251,,,,,,,23,,,,,1,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2YBt8POPqmR4f6chqIUlU6
10142301,Mutagenic Host,United Kingdom,Western Europe,Europe,,,Unknown Label,,"Death Metal,UK Metal",,,11.81790051,950685,Developing,Slowing,,,,,,,,,59,,,,,,,,3072,1997,1.538307,26.61x,12,81756,274,,,,,,,,,,,,,,,,48,,,,,,,,,509,,,,,,,https://open.spotify.com/artist/1wCbLCKRVkWAmC9wNWEAbd
3888708,Tyler Rossow,United States,North America,North America,They/Them,,Unknown Label,,"Deathcore,Progressive Metal,Progressive Rock","Heavy,Fun,Hype,Chill,Catchy,Cheerful,Energetic,Fighting","Noise,Workout,Dancy,Summer",11.77986811,952652,Developing,Slowing,,,,7,1584,,,,542,,,,,,,,2557,2623,0.974838,36.39x,9,93061,967,,,,,,,60,,,14,1067,,,,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6UOj6bnlUMdfLXvJgRRtPH
269456,Save Your Last Breath,Switzerland,Western Europe,Europe,,Group,Unknown Label,,"Deathcore,Death Metal,Progressive Rock",,,11.77462774,952904,Developing,Cooling,,,,,,,,,649,,,,,,,,2855,1691,1.68835,19.66x,11,56120,577,,,,,,,163,,,,,,,,,3,,,,,,,,,328,,,,,,,https://open.spotify.com/artist/0hBm2QYhidDmnMFoQ7Vchw
652807,6 Weapons,United States,North America,North America,,Group,Unknown Label,,"Hardcore,Beatdown,Goregrind","Aggressive,Determined,Hype,Fighting,Energetic,Anthemic,Dramatic,Motivational","Urban,Workout",11.69998618,957028,Developing,Slowing,,,,11,2444,,,,1861,,,,,,,,3366,2179,1.544745,25.14x,19,84609,623,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/51BY42XevaEOKMfWcCgdFT
12602348,Oinkliteration,,,,,,Unknown Label,,"Death Metal,Deathcore,Goregrind",,,11.69694186,957212,Developing,Cooling,,,,4,1047,,,,,,,,,,,,1490,1234,1.207455,16.02x,8,23865,282,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6v1GGy8FLTyKI1KlKN1lMD
4958260,Sickrecy,Sweden,Northern Europe,Europe,,Group,Unknown Label,,"Death Metal,Goregrind,Deathcore",,,11.69194767,957446,Developing,Growth,,,,,,,,,66,,,,,,,,2605,4011,0.649464,27.59x,13,71861,398,,,,,,,53,,,,,1,,,,10,,,,,,,,,267,,,,,,,https://open.spotify.com/artist/1MJwrsivor4GSAki25v5PW
1341830,Fire & Flesh,United States,North America,North America,,Group,Unknown Label,,"Rock,Deathcore,Progressive Metal",,,11.65999625,959100,Developing,Steady,,,,4,2525,299,52713,264,20127,,,,,,,,1017,1521,0.668639,29.23x,8,29729,140,,,,,,,35,,,,,,,,,,,,,,,,,,105,,,,,,,https://open.spotify.com/artist/4a3sLsruasVoUxboGQUNfP
11065086,Oklahoma Blood,,,,N/A,,Unknown Label,,"Deathcore,Metal",,,11.57299036,963458,Developing,Steady,,,,,,,,,59,,,,,,,,3537,2895,1.221762,0.42x,11,1482,125,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3VWtc8vkXd485dITC0fiUn
12150123,Garden Of Serpents,,,,N/A,,Unknown Label,,"Deathcore,Metalcore",,,11.56772339,963728,Developing,Slowing,,,,,,,,,1311,,,,,,,,1778,2185,0.81373,24.82x,8,44126,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4Df1zNZGDKIjtowGL6ABMV
1388345,Kassogtha,Switzerland,Western Europe,Europe,,Group,Unknown Label,,"Metal,Rock,Progressive Rock",,,11.5053197,967069,Developing,Steady,,,,1,605,,,,1149,,,,,,,,6327,1750,3.615429,3.63x,13,22994,539,,,,,,,529,,,,,,,,,47,,,,,,,,,843,,,,,,,https://open.spotify.com/artist/3QicHomrJUbJrm9h0fdZOw
10564775,TEMOR,Greece,Southern Europe,Europe,They/Them,,Unknown Label,,"Death Metal,Progressive Rock,Deathcore",,,11.49176771,967829,Developing,Steady,,,,,,,,,93,,,,,,,,1099,2974,0.369536,35.55x,13,39074,106,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2A7COD4RmugE3Jeff6sLqb
7815890,Love Like Enemies,United States,North America,North America,They/Them,,© ℗ 2024 Love Like Enemies.,,"Progressive Rock,Death Metal,Deathcore","Heavy,Emotional,Epic,Fun,Angry,Chaotic,Hype,Raw","Workout,Summer,Melodic",11.48551414,968203,Developing,Slowing,,,,20,4816,8,159,4,75,,,,,,,,1569,3501,0.448158,58.55x,8,91861,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2VCRd5F9I0nurK4HrSpVM2
1122905,Earthgazer,United States,North America,North America,,Group,Earthgazer records,,"Death Metal,Dance,Electronic","Heavy,Intense,Aggressive,Emotional,Dramatic,Fighting,Longing,Angry","Workout,Melodic,Guitar,Summer",11.38589008,973695,Developing,Steady,,,,0,,,,,91,,,,,,,,930,3641,0.255424,77.43x,15,72010,346,,,,,,,12,,,,24,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2b1h1c5Oj2DAHtUU1loOdm
661794,Wulkanaz,,,,,,Unknown Label,,"Rock,Metal,Black Metal",,,11.37213282,974389,Developing,Slowing,,,,3,832,1,464,,139,,,,,,,,5209,1390,3.747482,14.81x,13,77149,836,,,,,,,128,,,,,,,,,10,,4000,4,,,,,,,,,,,,,https://open.spotify.com/artist/2c1uH1emx3CCrijqUoPoid
9924314,Strychnos,Denmark,Northern Europe,Europe,,,Unknown Label,,"Death Metal,Metal,Rock",,,11.36877679,974613,Developing,Slowing,,,,1,826,,,,186,,,,,,,,4242,1504,2.820479,5.81x,8,24654,539,,,,,,,,,,,,2,,,,11,,,,,,,,,626,,,,,,,https://open.spotify.com/artist/6ahBLSGA36L7TEqaPLWyN8
3697339,The Wind Covenant,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Progressive Metal,Death Metal","Heavy,Epic,Family",Melodic,11.30670561,977820,Developing,Slowing,,,,1,2114,,,,382,,,,,,,,3381,2211,1.529172,53.15x,11,179691,939,,,,,,,79,,,,,,,,,8,,,,,,,,,562,,,,,,,https://open.spotify.com/artist/2CL5ITHrtJ1JVCCthWw1fs
8329237,neverbloom,United States,North America,North America,,,Unknown Label,,"Deathcore,Progressive Metal,Metalcore",,,11.22995118,981993,Developing,Steady,,,,50,163030,,,,463,,,,,,,,2066,2292,0.901396,28.23x,6,58332,735,,,,,,,21,,,,,,,,,,,,,,,,,,106,,,,,,,https://open.spotify.com/artist/56yrkHXQrKsqrgwq5ZQrhR
360526,The Art of Deception,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Hardcore,Progressive Rock",,,11.2074699,983465,Developing,Slowing,,,,15,1526,,,,627,,,,,,,,2573,1045,2.462201,17.29x,6,44497,710,,,,,,,95,,,,,,,,,1,,,,,,,,,,,0,,,,,https://open.spotify.com/artist/4FB8aZI5Ae92JNlPXxx25S
13616924,Return to Glory,,,,,,Return to Glory,,"Dance,Electronic,Metal","Heavy,Violent",Workout,11.14657878,986757,Developing,Steady,,,,,,,,,27,,,,,,,,1884,1266,1.488152,9.59x,7,18061,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5e0tDxxIzCiqscNL5FXtp4
